text,displacement,year,mileage,price
Škoda Octavia  Combi III 1.6 TDI CR DPF,1.6,2014,31617,378000
Škoda Octavia  Combi TDI 2 0 TDI / 110 kW Ele,2.0,2014,131938,378000
Škoda Octavia  2.0 TDI DSG ČR SERVIS.KN.,2.0,2013,118000,378000
Škoda Octavia  Combi 1 6 TDI / 66 kW Ambition,1.6,2015,36089,379000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2014,43000,379000
Škoda Octavia  Elegance,,2014,65162,379000
Škoda Octavia  2 0TDI 4X4 150PS NAVI KŮŽE,2.0,2014,158000,379000
Škoda Octavia  2.0 TDi-DSG ELEG+BiXENON+NAVI+,2.0,2014,170300,379000
Škoda Octavia  Combi 2 0 TDI / 110 kW Style P,2.0,2014,158600,379600
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Eleg,2.0,2014,124244,379888
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Ambi,2.0,2013,75978,379888
Škoda Octavia  Combi TDI 4x4 2 0 / 110 kW Ele,2.0,2013,151943,379888
Škoda Octavia  Com.III 2.0TDi ELEGANCE+XENON+,2.0,2013,87900,379899
Škoda Octavia  1.6TDi 4x4 NAVI ELEG SERVISKA,1.6,2014,70235,379900
Škoda Octavia  2.0 TDI DSG1.maj ser.knížka ČR,2.0,2013,63686,379900
Škoda Octavia  1 6 TDI 66kW Ambiente ČR III,1.6,2015,56550,379999
Škoda Octavia  1 6 TDI Ambition DSG III,1.6,2015,67900,379999
Škoda Octavia  III 2.0TDI DSG  ELEGANCE AKCE!,2.0,2013,149000,380000
Škoda Octavia  1.6 TDI  ČR 2.maj  Serv.kniha,1.6,2013,88257,380000
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Eleg,2.0,2013,125293,383000
Škoda Octavia  1 6 TDI Ambiente ČR III,1.6,2015,50905,383999
Škoda Octavia  1 6 TDi DSG Serv.kniha ČR III,1.6,2015,53800,383999
Škoda Octavia  1 6 TDI Ambiente ČR Klima III,1.6,2015,56250,383999
Škoda Octavia  2.0 TDI 110kW Combi Elegance,2.0,2013,131000,384990
Škoda Octavia  1 6 TDi DSG Serv.kniha ČR III,1.6,2015,43600,384999
Škoda Octavia  1 6 TDI Ambiente Serv.k.ČR III,1.6,2015,45520,384999
Škoda Octavia  1 6 TDI Ambiente ČR III,1.6,2015,46425,384999
Škoda Octavia  1.6TDI AMBITION PLUS NAVIG ČR!,1.6,2015,64000,385000
Škoda Octavia  1 6 TDI Ambition 4x4,1.6,2014,75457,385000
Škoda Octavia  2 0   Elegance,2.0,2013,132000,385000
Škoda Octavia  Combi Scout 4x4 2 0 TDI / 103,2.0,2012,81500,385000
Škoda Octavia  1.6TDi cr,1.6,2014,29637,388000
Škoda Octavia  2.0TDI  XENON NAVI NEZ.TOPENÍ,2.0,2014,167268,388000
Škoda Octavia  1.6 TDi 81 kW,1.6,2016,32900,389000
Škoda Octavia  Combi 1 6 TDI Active plus,1.6,2015,43501,389000
Škoda Octavia  Combi III Diesel 1.6 TDI,1.6,2014,128793,389000
Škoda Octavia  1.6 TDI CR DPF Ambition 5/77,1.6,2014,31798,389000
Škoda Octavia  1 6   Elegance-Navi-Xennony,1.6,2014,71712,389000
Škoda Octavia  2 0TDi AMBITION+ 1.MAJ.ČR Top,2.0,2014,94800,389000
Škoda Octavia  2 0TDi AMBITION+ Koup.ČR TOP,2.0,2014,95800,389000
Škoda Octavia  Combi III 2.0 TDI CR DPF,2.0,2014,107495,389000
Škoda Octavia  Combi 2 0 TDI / 110 kW Eleganc,2.0,2013,121400,389000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2015,47500,389500
Škoda Octavia  Combi TDI 4x4 2 0 / 110 kW Ele,2.0,2013,151002,389888
Škoda Octavia  1.6TDI ActivePlus,1.6,2016,20000,389900
Škoda Octavia  Combi TDI 1 6 CR / 66 kW Ambit,1.6,2015,27055,389900
Škoda Octavia  1 6 TDI 77kW Style Plus  1.Maj,1.6,2014,72300,389900
Škoda Octavia  2 0 TDi DSG Elegance,2.0,2014,154850,389900
Škoda Octavia  2 0 TDi Elegance 4x4 AKCE!,2.0,2013,113350,389900
Škoda Octavia  2 0 TDI Elegance 4X4 ČR III,2.0,2013,137800,389999
Škoda Octavia  2 0 TDI Elegance Serv.k. III,2.0,2013,98900,389999
Škoda Octavia  2 0 TDI SCOUT DSG,2.0,2012,77000,390000
Škoda Octavia  1 6 TDi *NAVIGACE*4x4*,1.6,2013,152826,392000
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Ambi,1.6,2015,33471,392750
Škoda Octavia  Combi DSG 2 0 TDI / 110 kW Ele,2.0,2013,114000,394000
Škoda Octavia  1.6TDi Navigace,1.6,2014,79000,394500
Škoda Octavia  2.0TDI Green tec DSG Xen Navi,2.0,2013,159211,394990
Škoda Octavia  2.0TDI DSG ČR ELEGANCE ODPOČET,2.0,2013,130589,394999
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,29177,395000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,29733,395000
Škoda Octavia  Combi DSG 1 6 TDI / 77 kW Ambi,1.6,2014,77846,395000
Škoda Octavia  2.0 TDI CR DPF DSG Elegance Co,2.0,2014,147000,395000
Škoda Octavia  III 2.0TDi DSG Xenon Navi ČR,2.0,2014,156330,395000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,22584,398000
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Ambi,2.0,2014,78077,398000
Škoda Octavia  1.6 TDI 77 KW 4x4 Ambition,1.6,2014,106000,398000
Škoda Octavia  Combi TDI 1 6 TDI / 81 kW Ambi,1.6,2016,21486,398390
Škoda Octavia  2.0 TDi ELEGANCE 9/2014 ČR !!!,2.0,2014,91000,398800
Škoda Octavia  Combi TDI 1 6 CR / 66 kW Ambit,1.6,2016,20925,399000
Škoda Octavia  Combi TDI 1 6 CR / 66 kW Ambit,1.6,2016,21151,399000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,22386,399000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,24547,399000
Škoda Octavia  Combi TDI 1 6 CR / 66 kW Ambit,1.6,2016,26038,399000
Škoda Octavia  Combi TDI 1 6 CR / 66 kW Ambit,1.6,2016,29074,399000
Škoda Octavia  Combi TDI 1 6 TDI / 66 kW Acti,1.6,2016,11503,399000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,20211,399000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,20628,399000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,24000,399000
Škoda Octavia  1.6 TDI Ambition,1.6,2016,26038,399000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,27006,399000
Škoda Octavia  1 6TDi combi Ambition 1. maj.,1.6,2015,41090,399000
Škoda Octavia  1 6TDi combi Ambition plus,1.6,2015,43295,399000
Škoda Octavia  Combi 1 6 TDI CR Ambition,1.6,2014,50588,399000
Škoda Octavia  III. 1.6 TDI *AUTOKLIMA*ČR*,1.6,2014,95343,399000
Škoda Octavia  2 0 TDi   ELEGANCE,2.0,2014,61000,399000
Škoda Octavia  2 0TDi AMBITION+ Koup.ČR TOP,2.0,2014,84900,399000
Škoda Octavia  2 0TDi AMBITION+ 1.MAJ.ČR Top,2.0,2014,85300,399000
Škoda Octavia  III 1.6 TDI  DSG  KLIMA,1.6,2014,93000,399000
Škoda Octavia  2 0 TDI 4x4 Elegance,2.0,2014,152115,399000
Škoda Octavia  Combi 2 0 / 110 kW Style,2.0,2013,91594,399000
Škoda Octavia  2 0 TDi 110kW DSG ELEGANCE  II,2.0,2013,154131,399000
Škoda Octavia  RS II FC COMBI 2.0TDI CR 125KW,2.0,2010,62130,399000
Škoda Octavia  Combi DSG 2 0 TDI / 110 kW Ele,2.0,2014,134994,399888
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Eleg,2.0,2013,124997,399888
Škoda Octavia  1 6TDI 77KW 4x4 1.MAJ. TAŽNÉ.,1.6,2014,36278,399899
Škoda Octavia  1 6 TDi Ambition AKCE!,1.6,2016,25700,399900
Škoda Octavia  1 6 TDi Ambition AKCE!,1.6,2016,39500,399900
Škoda Octavia  Combi 1.6 TDi /81kW Sport Look,1.6,2015,25400,399900
Škoda Octavia  III.2.0 TDI 110 KW*ELEGANCE*ČR,2.0,2014,160527,399900
Škoda Octavia  2 0TDi ELEGANCE NAVI TopStav,2.0,2013,77800,399900
Škoda Octavia  III 2.0 TDI DSG NAVI XENONY,2.0,2013,157570,399900
Škoda Octavia  Combi 2.0 TDI Elegance 110 kW,2.0,2013,70196,399990
Škoda Octavia  Combi  2.0 TDI Elegance 110kW,2.0,2013,94828,399990
Škoda Octavia  1.6 TDI,1.6,2013,85000,399999
Škoda Octavia  1 6 TDI Ambition ČR III,1.6,2015,24500,400000
Škoda Octavia  Kombi 1 6 TDI Ambition,1.6,2015,38838,400000
Škoda Octavia  1 6 TDI Ambition 1.Maj. ČR III,1.6,2015,62500,400000
Škoda Octavia  III 2.0 TDi 110kW serviska,2.0,2013,69411,400510
Škoda Octavia  2.0 TDI Elegance,2.0,2014,106500,404990
Škoda Octavia  Combi TDI 1 6 CR / 66 kW Ambit,1.6,2016,13090,409000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,15080,409000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,19347,409000
Škoda Octavia  Combi 1 6 TDI / 77 kW Ambition,1.6,2015,32646,409000
Škoda Octavia  1 6 TDI 81KW GREENLINE TOP VÝB,1.6,2014,87802,409000
Škoda Octavia  Kombi 1.6 TDI - 4x4,1.6,2014,61000,409000
Škoda Octavia  2.0 TDi SCOUT 1.MAJITEL TOP !!,2.0,2013,158448,409001
Škoda Octavia  Combi 1 6 TDI / 77 kW Ambition,1.6,2015,32000,409900
Škoda Octavia  Combi III 2 0 TDi / 110 kW Ele,2.0,2013,84769,409900
Škoda Octavia  2.0 TDI 125 kW RS ODPOČET DPH,2.0,2010,97467,409900
Škoda Octavia  2.0 TDI Combi Elegance 110kW,2.0,2013,140048,409990
Škoda Octavia  2 0 TDI DSG Elegance  ČR,2.0,2013,149900,414877
Škoda Octavia  ELEGANCE 2.0TDI DSG Xenon Navi,2.0,2014,161345,414900
Škoda Octavia  1.6TDi 77KW ELEGANCE DSG XENON,1.6,2014,50000,414900
Škoda Octavia  III 2.0TDI DSG ELEGANCE XENON,2.0,2013,137000,415000
Škoda Octavia  2.0TDi 4x4 XENONY SERVIS ČR,2.0,2013,143000,415000
Škoda Octavia  Combi TDI 2 0 / 110 kW Eleganc,2.0,2013,77854,416500
Škoda Octavia  III 1.6TDi81kW TOP VÝBAVA,1.6,2014,76424,418000
Škoda Octavia  RS 2.0 TDI 135 kW Záruka 1 rok,2.0,2014,174000,419000
Škoda Octavia  4x4 2.0 TDi Elegance  1.maj,2.0,2014,93585,419000
Škoda Octavia  III 2.0 TDI 4x4 Elegance Combi,2.0,2014,157789,419000
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Eleg,2.0,2013,59837,419000
Škoda Octavia  III RS 2 0 TDI NAVI DIGI A/C,2.0,2013,207337,419000
Škoda Octavia  Combi TDI 4x4 2 0 / 110 kW Ele,2.0,2014,126314,419888
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Eleg,2.0,2013,95917,419888
Škoda Octavia  Combi III 2 0TDi 110kw 17ALU,2.0,2014,105535,419990
Škoda Octavia  2.0 TDI 110kW DSG Combi Elegan,2.0,2014,133924,419990
Škoda Octavia  1 6 TDI Elegance DSG ČR III,1.6,2014,50200,419999
Škoda Octavia  III 2.0 TDI 4x4 Elegance Combi,2.0,2015,101884,421000
Škoda Octavia  2.0TDi ČR  1.MAJ  DPH  AMBI +,2.0,2015,70890,424900
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,17834,425000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,21554,425000
Škoda Octavia  Combi III 1.6 TDI CR 66 kW,1.6,2016,22681,425000
Škoda Octavia  Combi III Diesel 1.6 TDI CR,1.6,2016,25545,425000
Škoda Octavia  Combi TDI 1 6 CR / 66 kW Ambit,1.6,2016,26122,425000
Škoda Octavia  Combi TDI 4x4 2 0 / 110 kW Sty,2.0,2014,111370,428000
Škoda Octavia  Combi III 2.0 TDI Eleg. 4x4,2.0,2013,95879,428000
Škoda Octavia  2.0 TDI  4x4  110Kw,2.0,2013,61000,428000
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Eleg,1.6,2015,28526,428300
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Eleg,1.6,2015,38718,428600
Škoda Octavia  2.0 TDI 110 KW BI XENONY 59800,2.0,2014,59800,428999
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Ambit,1.6,2015,19104,429000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Elega,1.6,2015,29199,429000
Škoda Octavia  Combi III 2.0 TDI CR 110 kW,2.0,2014,105689,429000
Škoda Octavia  Combi III 2.0 TDI 4x4 Elegance,2.0,2013,94303,429000
Škoda Octavia  Combi 1 6 TDI / 81 kW Ambition,1.6,2016,28237,429600
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Eleg,2.0,2013,103895,429888
Škoda Octavia  430508,,2016,5,429900
Škoda Octavia  1.6TDi 4x4 ČR VYHŘ ČEL SKLO+SE,1.6,2015,20978,429900
Škoda Octavia  Combi 1.6TDI/77kW Elegance,1.6,2015,74600,429900
Škoda Octavia  Combi 1.6TDI/77kW Elegance,1.6,2015,79800,429900
Škoda Octavia  2.0 TDI 4x4 Elegance Navigace,2.0,2013,140500,429990
Škoda Octavia  1.6 TDI,1.6,2016,19881,430000
Škoda Octavia  1.6 TDI,1.6,2016,19890,430000
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Eleg,1.6,2015,23135,430600
Škoda Octavia  III 2.0 TDI DSG Elegance Combi,2.0,2014,111807,434000
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2015,22266,434800
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,40773,434800
Škoda Octavia  Combi III 1.6 TDI 81 kW,1.6,2016,19932,435000
Škoda Octavia  Combi III 1.6 TDI 81 kW,1.6,2016,22395,435000
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Eleg,1.6,2015,24059,435000
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Eleg,1.6,2015,27744,435000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Ambit,1.6,2015,50250,435000
Škoda Octavia  Kombi 1 6 TDI Ambition,1.6,2015,18582,435000
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,31627,435700
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Eleg,1.6,2015,16061,436800
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,33199,437500
Škoda Octavia  COMBI A7 Fresh TDI 81kW - 2016,,2015,11600,438000
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Ambi,1.6,2015,15127,438900
Škoda Octavia  Combi 1 6 TDI / 81 kW Ambition,1.6,2016,10688,439000
Škoda Octavia  Combi 1 6 TDI / 81 kW Ambition,1.6,2016,17347,439000
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Ambit,1.6,2016,20266,439000
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Ambit,1.6,2016,22316,439000
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Style,1.6,2015,68175,439000
Škoda Octavia  2.0 TDi  110 KW,2.0,2015,29850,439000
Škoda Octavia  Combi TDI 2 0 / 110 kW Eleganc,2.0,2013,60137,439000
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Eleg,2.0,2013,83466,439000
Škoda Octavia  2.0 TDI 4x4 Elegance,2.0,2013,87802,439000
Škoda Octavia  III 2 0 TDI RS 1.maj odpočet D,2.0,2013,174476,439000
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Ambit,1.6,2015,87925,439888
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,21881,439900
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,28512,439900
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,28872,439900
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,30805,439900
Škoda Octavia  RS 2.0 TDi DSG navigace,2.0,2013,125621,439900
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2015,20235,443800
Škoda Octavia  Combi TDI 2 0 TDI / 110 kW Ele,2.0,2013,63316,444000
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,21905,444500
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,23873,444500
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,24420,444500
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,24880,444500
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,25931,444500
Škoda Octavia  Combi TDI 1 6 TDI / 81 kW Ambi,1.6,2016,17240,444900
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,18281,444900
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,20179,444900
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,20458,444900
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,18207,445100
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2015,16431,446800
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2015,17840,446800
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,17750,447300
Škoda Octavia  Combi TDI 1 6 TDI / 77 kW Eleg,1.6,2015,13843,447800
Škoda Octavia  Combi III 2.0 TDI 4x4,2.0,2013,130670,448000
Škoda Octavia  Combi 2 0 TDI Style  CZ  xenon,2.0,2015,97836,449000
Škoda Octavia  Combi TDI 4x4 2 0 / 110 kW Ele,2.0,2014,142541,449000
Škoda Octavia  1.6 TDI 4x4 Ambition,1.6,2013,52663,449000
Škoda Octavia  Combi 1.6 TDI Ambition 4x4,1.6,2013,52663,449000
Škoda Octavia  Combi III Diesel 2.0 TDI DSG,2.0,2013,69345,449000
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2015,14848,449870
Škoda Octavia  1.6TDI AmbitionPlus,1.6,2017,20000,449900
Škoda Octavia  Combi Style 1 6 TDI/81 kW/3760,1.6,2016,45000,449900
Škoda Octavia  Combi Style 1 6 TDI/81 kW/4398,1.6,2016,45000,449900
Škoda Octavia  Combi Style 1 6 TDI/81 kW/3763,1.6,2016,45000,449900
Škoda Octavia  Combi Style 1 6 TDI/81 kW/4397,1.6,2016,49000,449900
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,27091,449900
Škoda Octavia  2.0 TDi Elegance 4x4 NAV 110kW,2.0,2013,78990,449900
Škoda Octavia  2.0 TDI,2.0,2013,54693,450000
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,22300,454500
Škoda Octavia  Kombi  Ambition Plus  klima  h,,2015,5900,455800
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Ambit,1.6,2016,27894,458690
Škoda Octavia  Combi TDI 1 6 CR / 66 kW Ambit,1.6,2016,24116,458800
Škoda Octavia  2.0 TDI Elegance ČR Nové,2.0,2014,46214,458999
Škoda Octavia  Combi 1 6 TDI / 66 kW Style,1.6,2016,20844,459000
Škoda Octavia  Combi TDI 1 6 TDI / 81 kW Styl,1.6,2016,19053,459000
Škoda Octavia  Combi TDI 1 6 / 77 kW Ambition,1.6,2015,555,459000
Škoda Octavia  2.0TDI/110KW4x4 Eleg. plná výb,2.0,2013,133200,459000
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,11779,459400
Škoda Octavia  1.6TDI AmbitionPlus,1.6,2017,20000,459900
Škoda Octavia  RS,,2013,149303,459900
Škoda Octavia  Combi TDI 4x4 1 6 TDI / 77 kW,1.6,2015,19814,460000
Škoda Octavia  Combi TDI 1 6 TDI / 81 kW Styl,1.6,2016,15767,462000
Škoda Octavia  Combi TDI 1 6 TDI / 81 kW Styl,1.6,2015,11688,464000
Škoda Octavia  Combi 2 0 TDI / 110 kW Ambient,2.0,2015,29344,465000
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2015,15924,466000
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2016,21268,467000
Škoda Octavia  2.0TDi 'SCOUT'  TOVÁRNÍ ZÁRUKA,2.0,2015,196000,467000
Škoda Octavia  III. 1.6TDI Ambiente DSG,1.6,2015,23464,467799
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Ambie,1.6,2016,15000,469000
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2016,17742,469000
Škoda Octavia  Combi TDI 1 6 / 81 kW Ambiente,1.6,2015,8559,469000
Škoda Octavia  Combi TDI 1 6 CR / 77 kW Elega,1.6,2015,16816,469000
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Eleg,2.0,2013,78251,469000
Škoda Octavia  Combi 1 6 TDI / 77 kW Elegance,1.6,2015,24329,469700
Škoda Octavia  2.0 TDI Elegance-ČR-,2.0,2014,65700,469877
Škoda Octavia  1.6TDI Ambition PLUS 81kW,1.6,2016,20000,469900
Škoda Octavia  1.6TDI Ambition PLUS 81kW,1.6,2016,20000,469900
Škoda Octavia  Kombi  Ambition Plus  1 6TDI,1.6,2014,5630,469900
Škoda Octavia  1.6 TDI Fresh Ambition 5/81,1.6,2016,1295,471800
Škoda Octavia  Combi 1 6 TDI / 81 kW Ambition,1.6,2016,19036,474000
Škoda Octavia  1.6TDI 81kW AmbitionFresh,1.6,2016,20000,474900
Škoda Octavia  Combi 1 6 TDI / 81 kW Style Pl,1.6,2016,15700,475000
Škoda Octavia  1 6 TDI STYLE 81 kW COMBI,1.6,2015,8284,475000
Škoda Octavia  Combi 2 0TDI DSG,2.0,2015,27000,475000
Škoda Octavia  Combi Elegance 1 6TDI 77kW DSG,1.6,2015,56104,475000
Škoda Octavia  Combi III RS,,2013,165000,475000
Škoda Octavia  Combi TDI 1 6 TDI / 81 kW Styl,1.6,2016,13071,478000
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Ambit,1.6,2015,29185,478888
Škoda Octavia  Combi TDI 1 6 / 81 kW Ambiente,1.6,2016,7459,479000
Škoda Octavia  Combi TDI 1 6 / 81 kW Style,1.6,2015,12428,479000
Škoda Octavia  Combi 2 0 TDI / 110 kW Eleganc,2.0,2014,51428,479000
Škoda Octavia  Combi TDI 1 6 / 77 kW Elegance,1.6,2015,35247,479700
Škoda Octavia  Ambition 1 6 TDI,1.6,2016,15000,479766
Škoda Octavia  2 0 TDi 110 kW Ambition Plus,2.0,2015,11007,479800
Škoda Octavia  Combi DSG 2 0 TDI / 110 kW Amb,2.0,2014,20864,479888
Škoda Octavia  Combi Ambition 1 6 TDI,1.6,2016,15000,479990
Škoda Octavia  Combi TDI 1 6 TDI / 81 kW Styl,1.6,2016,10591,479999
Škoda Octavia  Combi 1 6 TDI / 81 kW Ambition,1.6,2016,17714,480000
Škoda Octavia  1.6 TDI  Záruka 11/19  4x4,1.6,2015,25704,480000
Škoda Octavia  1.6 TDI  Záruka 11/19  4x4,1.6,2015,25713,480000
Škoda Octavia  Combi TDI 1 6 / 81 kW Style,1.6,2016,21313,482000
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Ambi,2.0,2016,53362,483091
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2016,23916,484000
Škoda Octavia  Combi III 1 6 TDI 4x4  CZ  zár,1.6,2015,23968,484899
Škoda Octavia  1 6 TDI 4x4  TOP STAV,1.6,2015,32676,488000
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2016,11476,488600
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2016,23800,488780
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2016,9628,488780
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2015,10520,489000
Škoda Octavia  Combi TDI 4x4 1 6 CR / 81 kW A,1.6,2015,19000,489000
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2015,35150,489000
Škoda Octavia  Combi TDI 4x4 2 0 CR / 110 kW,2.0,2014,47011,489000
Škoda Octavia  Combi RS 2 0TDI 135kW DSG,2.0,2014,154405,489000
Škoda Octavia  1.6 TDI 81kW Style Combi 4x4,1.6,2015,16455,489800
Škoda Octavia  497937,,2017,5,489900
Škoda Octavia  475696,,2016,5,489900
Škoda Octavia  Combi 1.6TDI/77kW Elegance,1.6,2015,17100,489900
Škoda Octavia  2 0TDI DSG ELEGANCE!NAVIGACE!,2.0,2014,67000,489900
Škoda Octavia  2.0 TDi 4x4 Elegance Plus,2.0,2013,34500,489990
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Ambit,1.6,2015,18307,490340
Škoda Octavia  1.6TDi 81kW Ambition 4x4 CZ se,1.6,2015,30143,494900
Škoda Octavia  RS kombi 2 0 TDI,2.0,2014,136000,495000
Škoda Octavia  Combi TDI 2 0 TDI / 110 kW Amb,2.0,2015,9752,498000
Škoda Octavia  Combi TDI 4x4 2 0 CR / 110 kW,2.0,2014,76597,498000
Škoda Octavia  Combi 1 6 TDI / 81 kW Style Pl,1.6,2016,26900,498600
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2016,25995,498780
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2016,26762,498780
Škoda Octavia  Combi TDI 1 6 / 81 kW Style,1.6,2016,14606,499000
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2016,20686,499000
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2015,18273,499000
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Style,1.6,2015,18874,499000
Škoda Octavia  Combi III 4x4 1.6 TDI Ambition,1.6,2015,19350,499000
Škoda Octavia  Combi III Diesel 1.6 TDI,1.6,2015,20034,499000
Škoda Octavia  Combi 1 6 TDI / 81 kW Style,1.6,2015,26735,499000
Škoda Octavia  Combi RS 2 0 TDI (135kW/184k),2.0,2014,112000,499000
Škoda Octavia  Combi RS 2 0 TDI (135kW/184k),2.0,2014,130080,499000
Škoda Octavia  2 0TDI RS 135KW  DSG  NAVI,2.0,2014,127000,499000
Škoda Octavia  Kombi 1.6TDI  Ambition Plus  H,1.6,2014,5900,499300
Škoda Octavia  Combi TDI 1 6 / 81 kW Style,1.6,2016,8283,499500
Škoda Octavia  Combi RS 2 0 TDI / 135 kW RS,2.0,2013,114053,499800
Škoda Octavia  Combi TDI 4x4 1 6 TDI / 77 kW,1.6,2015,25358,499880
Škoda Octavia  Combi TDI 1 6 CR / 81 kW Style,1.6,2016,17731,499888
Škoda Octavia  Combi TDI 2 0 CR / 110 kW Styl,2.0,2015,25926,499888
Škoda Octavia  Combi TDI 1 6 / 81 kW Style,1.6,2016,12485,499900
Škoda Octavia  Combi TDI 1 6 / 81 kW Style,1.6,2016,14873,499900
Škoda Octavia  Combi 1.6 TDI Fresh Ambition,1.6,2016,5,499900
Škoda Octavia  Combi Ambition 1.6 TDI 81 kW,1.6,2016,10000,499900
Škoda Octavia  Combi TDI 1 6 / 81 kW Style,1.6,2016,12735,499900
Škoda Octavia  1.6 TDI 81kW Style Combi,1.6,2016,24000,499900
